Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1956,64.0,F,22013.86,0.0,4.0
1957,28.0,F,9632.8,0.0,5.0
1958,24.0,F,27957.44,0.0,4.0
1959,19.0,F,73346.65,0.0,5.0
1960,64.0,F,34409.89,1.0,5.0
1961,76.0,F,72347.6,0.0,4.0
1962,18.0,M,21715.9,0.0,1.0
1963,46.0,M,33084.33,0.0,4.0
1964,38.0,F,28421.31,0.0,1.0
1965,45.0,M,35981.5,1.0,0.0
1966,68.0,M,21908.83,0.0,5.0
1967,0.0,F,81890.75,1.0,1.0
1968,0.0,F,0.0,0.0,1.0
1969,55.0,M,91791.73,0.0,1.0
1970,39.0,N,65507.85,0.0,1.0
1971,74.0,M,0.0,1.0,5.0
1972,43.0,M,46086.48,1.0,3.0
1973,49.0,F,78511.3,1.0,0.0
1974,62.0,M,60290.1,0.0,1.0
1975,20.0,F,64275.81,1.0,2.0
1976,45.0,F,70529.29,0.0,1.0
1977,74.0,M,44757.84,0.0,0.0
1978,46.0,F,64857.05,0.0,2.0
1979,0.0,M,60734.69,0.0,5.0
1980,0.0,N,29334.13,0.0,0.0
1981,33.0,F,36165.66,0.0,4.0
1982,20.0,F,42635.37,0.0,5.0
1983,38.0,M,32157.55,1.0,4.0
1984,20.0,F,0.0,0.0,3.0
1985,20.0,M,80018.14,0.0,4.0
1986,74.0,F,39225.96,1.0,4.0
1987,69.0,F,61800.43,0.0,3.0
1988,41.0,M,0.0,1.0,4.0
1989,42.0,F,41012.91,0.0,1.0
1990,67.0,M,79508.0,0.0,0.0
1991,74.0,N,22897.84,0.0,1.0
1992,63.0,F,46858.83,1.0,2.0
1993,24.0,F,1250.19,1.0,5.0
1994,38.0,F,44186.91,0.0,1.0
1995,64.0,F,62017.56,0.0,1.0
1996,77.0,F,22043.42,1.0,5.0
1997,41.0,F,0.0,1.0,1.0
1998,59.0,F,51970.1,1.0,3.0
1999,71.0,N,44107.52,1.0,4.0
2000,68.0,F,84133.6,0.0,2.0
2001,52.0,M,50511.02,0.0,4.0
2002,28.0,M,6589.79,0.0,5.0
2003,47.0,N,7701.64,0.0,3.0
2004,68.0,M,63425.77,1.0,5.0
2005,68.0,N,48634.0,1.0,1.0
2006,30.0,F,82851.25,0.0,5.0
2007,41.0,F,36773.92,0.0,3.0
2008,52.0,N,80458.22,0.0,2.0
2009,63.0,F,65359.28,0.0,3.0
2010,74.0,M,20590.34,0.0,4.0
2011,45.0,N,64069.33,0.0,4.0
2012,24.0,M,5308.39,1.0,3.0
2013,65.0,M,30019.19,0.0,4.0
2014,33.0,N,16532.79,1.0,4.0
2015,74.0,M,76527.15,1.0,5.0
2016,66.0,M,7627.81,1.0,5.0
2017,0.0,M,76919.57,0.0,1.0
2018,65.0,F,6117.46,0.0,2.0
2019,22.0,F,77500.43,0.0,3.0
2020,37.0,F,4583.48,0.0,1.0
2021,75.0,F,94740.92,0.0,4.0
2022,50.0,F,78934.62,1.0,5.0
2023,34.0,F,25535.52,1.0,1.0
2024,22.0,M,8374.61,1.0,4.0
2025,31.0,M,62413.36,0.0,2.0
2026,77.0,M,47482.45,1.0,1.0
2027,36.0,M,0.0,1.0,2.0
2028,19.0,F,49461.85,0.0,3.0
2029,46.0,M,75987.45,0.0,0.0
2030,71.0,M,0.0,0.0,2.0
2031,33.0,F,81104.18,0.0,1.0
2032,67.0,M,50094.58,0.0,5.0
2033,47.0,N,0.0,0.0,0.0
2034,74.0,M,41967.14,1.0,5.0
2035,24.0,F,40563.36,0.0,3.0
2036,59.0,F,54490.39,0.0,2.0
2037,49.0,M,19161.64,0.0,0.0
2038,59.0,M,59504.29,1.0,2.0
2039,38.0,M,2452.22,0.0,4.0
2040,62.0,M,97521.51,0.0,5.0
2041,0.0,M,86241.95,1.0,3.0
2042,74.0,N,99499.75,0.0,2.0
2043,30.0,F,81544.52,1.0,2.0
2044,71.0,M,0.0,1.0,3.0
2045,60.0,N,80526.73,0.0,5.0
2046,58.0,M,87899.41,0.0,3.0
2047,78.0,F,54161.44,1.0,4.0
2048,70.0,N,28631.98,0.0,5.0
2049,0.0,F,44348.06,1.0,5.0
2050,20.0,F,92575.13,0.0,5.0
2051,43.0,M,77167.17,0.0,1.0
2052,28.0,F,23869.07,0.0,4.0
2053,60.0,M,16670.46,0.0,2.0
2054,51.0,M,57438.94,1.0,1.0
2055,57.0,M,78536.21,1.0,4.0
2056,26.0,M,43143.48,1.0,3.0
2057,39.0,F,51917.32,0.0,3.0
2058,25.0,M,60470.48,0.0,2.0
2059,42.0,F,14689.09,0.0,4.0
2060,57.0,F,19670.57,1.0,3.0
2061,75.0,M,40522.31,0.0,5.0
2062,60.0,M,0.0,1.0,2.0
2063,23.0,M,94521.58,0.0,1.0
2064,51.0,F,83735.27,0.0,5.0
2065,41.0,M,58198.84,1.0,5.0
2066,63.0,M,94722.03,1.0,4.0
2067,42.0,N,48766.48,1.0,4.0
2068,70.0,M,25214.72,0.0,2.0
2069,20.0,M,66660.08,1.0,5.0
2070,69.0,F,8891.34,1.0,4.0
2071,31.0,M,63723.58,1.0,5.0
2072,56.0,N,5851.82,1.0,3.0
2073,68.0,M,25130.38,1.0,3.0
2074,0.0,F,99614.45,1.0,5.0
2075,21.0,N,62176.62,1.0,3.0
2076,70.0,M,16988.03,1.0,5.0
2077,46.0,M,96165.23,1.0,5.0
2078,68.0,F,0.0,0.0,5.0
2079,33.0,F,14838.7,1.0,1.0
2080,42.0,M,43977.78,0.0,1.0
2081,78.0,F,35680.42,0.0,1.0
2082,30.0,F,96230.33,1.0,5.0
2083,65.0,M,40218.62,0.0,3.0
2084,0.0,F,1702.27,1.0,4.0
2085,50.0,F,89353.83,0.0,4.0
2086,78.0,F,33617.05,0.0,1.0
2087,42.0,M,0.0,0.0,4.0
2088,70.0,M,6721.94,0.0,5.0
2089,78.0,F,59584.31,1.0,4.0
2090,71.0,M,90805.24,0.0,4.0
2091,0.0,F,39073.7,0.0,1.0
2092,34.0,M,96085.58,0.0,4.0
2093,73.0,F,85818.09,0.0,1.0
2094,55.0,F,37600.8,1.0,0.0
2095,48.0,F,92946.5,0.0,0.0
2096,53.0,M,51198.33,0.0,3.0
2097,38.0,F,95135.88,0.0,5.0
2098,55.0,M,78693.5,1.0,5.0
2099,56.0,M,0.0,0.0,5.0
2100,46.0,M,83859.92,0.0,1.0
2101,54.0,M,59579.01,0.0,2.0
2102,69.0,F,34304.64,0.0,4.0
2103,31.0,M,49734.86,0.0,5.0
2104,62.0,F,2790.57,0.0,1.0
2105,48.0,M,58340.4,1.0,1.0
2106,0.0,M,69005.66,0.0,2.0
2107,39.0,F,32842.43,0.0,2.0
2108,43.0,M,81955.35,1.0,3.0
2109,34.0,M,50296.84,1.0,1.0
2110,21.0,F,59800.6,1.0,4.0
2111,45.0,F,99029.27,0.0,4.0
2112,26.0,M,32852.61,1.0,1.0
2113,47.0,F,76330.0,0.0,1.0
2114,36.0,N,6785.32,1.0,3.0
2115,37.0,F,2744.77,1.0,5.0
2116,62.0,M,98448.25,0.0,0.0
2117,0.0,M,58030.12,1.0,1.0
2118,0.0,F,32419.71,1.0,1.0
2119,26.0,F,36858.4,1.0,4.0
2120,44.0,F,4359.79,0.0,1.0
2121,41.0,F,52952.16,0.0,0.0
2122,29.0,M,4959.13,0.0,5.0
2123,49.0,F,23880.25,1.0,5.0
2124,25.0,F,85373.41,0.0,2.0
2125,48.0,F,45523.09,0.0,4.0
2126,63.0,M,32032.43,0.0,3.0
2127,39.0,M,58405.75,0.0,5.0
2128,32.0,N,4632.56,0.0,0.0
2129,28.0,F,35181.28,1.0,4.0
2130,51.0,M,72345.7,0.0,3.0
2131,33.0,F,60074.97,1.0,5.0
2132,66.0,N,99513.87,0.0,5.0
2133,37.0,M,77272.31,1.0,1.0
2134,0.0,F,88977.05,1.0,5.0
2135,45.0,F,75208.04,1.0,3.0
2136,76.0,F,86561.38,1.0,3.0
2137,34.0,F,84744.8,0.0,1.0
2138,51.0,F,60091.95,1.0,0.0
2139,64.0,F,31562.96,1.0,2.0
2140,47.0,M,0.0,1.0,4.0
2141,24.0,M,23627.36,1.0,3.0
2142,0.0,N,29430.42,0.0,3.0
2143,0.0,F,49271.4,1.0,4.0
2144,0.0,F,0.0,0.0,5.0
2145,62.0,M,24027.6,0.0,0.0
2146,18.0,M,29461.72,0.0,2.0
2147,66.0,M,19426.42,1.0,4.0
2148,22.0,F,77168.38,0.0,0.0
2149,26.0,F,92527.23,0.0,5.0
2150,0.0,M,42161.61,0.0,0.0
2151,67.0,F,73627.02,1.0,1.0
2152,20.0,N,29511.03,0.0,4.0
2153,50.0,F,0.0,0.0,4.0
2154,36.0,M,97274.77,0.0,2.0
2155,66.0,F,47016.35,0.0,4.0
2156,22.0,M,81059.23,1.0,2.0
2157,22.0,F,17748.32,0.0,5.0
2158,38.0,M,27416.68,0.0,1.0
2159,58.0,F,74164.77,0.0,4.0
2160,79.0,M,38665.4,0.0,0.0
2161,60.0,F,37040.2,1.0,4.0
2162,56.0,N,22991.7,0.0,4.0
2163,46.0,M,24323.4,1.0,2.0
2164,68.0,F,0.0,0.0,4.0
2165,78.0,M,47549.61,0.0,3.0
2166,52.0,F,0.0,0.0,5.0
2167,77.0,M,66106.98,1.0,3.0
2168,0.0,M,77269.24,0.0,5.0
2169,38.0,M,0.0,0.0,0.0
2170,79.0,M,29293.92,1.0,4.0
2171,54.0,F,49558.72,1.0,3.0
2172,43.0,N,56943.74,1.0,4.0
2173,34.0,M,28004.68,0.0,1.0
2174,75.0,M,58795.21,1.0,2.0
2175,19.0,F,78973.75,1.0,2.0
2176,24.0,N,76519.36,1.0,0.0
2177,68.0,M,37689.83,0.0,2.0
2178,49.0,F,64034.72,0.0,0.0
2179,0.0,M,61710.39,1.0,5.0
2180,36.0,M,45679.3,0.0,2.0
2181,76.0,F,13648.03,0.0,2.0
2182,36.0,M,6922.23,1.0,2.0
2183,58.0,F,94657.28,1.0,0.0
2184,75.0,F,57536.25,0.0,0.0
2185,0.0,M,95742.35,0.0,3.0
2186,43.0,M,33357.27,1.0,2.0
2187,79.0,F,21412.67,0.0,1.0
2188,60.0,M,0.0,0.0,5.0
2189,0.0,F,96601.56,1.0,2.0
2190,29.0,M,9293.82,1.0,3.0
2191,0.0,N,84239.48,1.0,4.0
2192,47.0,M,70230.09,1.0,4.0
2193,36.0,F,44671.18,1.0,5.0
2194,0.0,F,5480.35,1.0,2.0
2195,54.0,M,16726.24,0.0,4.0
2196,50.0,F,31593.99,1.0,2.0
2197,44.0,F,83220.23,1.0,0.0
2198,79.0,N,58235.3,1.0,3.0
2199,49.0,F,39035.13,0.0,3.0
2200,76.0,F,47435.84,0.0,4.0
2201,54.0,N,50123.73,1.0,1.0
2202,64.0,F,59966.73,1.0,4.0
2203,29.0,M,9665.4,1.0,5.0
2204,49.0,F,94802.83,0.0,5.0
2205,27.0,M,79085.16,0.0,3.0
2206,38.0,N,9965.21,0.0,4.0
2207,70.0,M,32185.35,0.0,3.0
2208,26.0,M,24212.66,0.0,2.0
2209,55.0,F,87764.21,0.0,4.0
2210,47.0,N,15138.6,0.0,2.0
2211,67.0,M,47611.4,0.0,3.0
2212,69.0,M,69129.36,0.0,5.0
2213,54.0,M,57597.9,0.0,2.0
2214,0.0,N,91214.04,1.0,3.0
2215,74.0,F,46827.62,0.0,0.0
2216,30.0,N,6072.25,1.0,3.0
2217,27.0,N,3046.05,0.0,5.0
2218,62.0,F,25652.77,1.0,5.0
2219,22.0,F,70277.33,0.0,3.0
2220,46.0,M,84761.62,0.0,0.0
2221,19.0,M,0.0,1.0,1.0
2222,79.0,M,79532.15,0.0,5.0
2223,41.0,M,37095.84,1.0,1.0
2224,64.0,F,63587.32,1.0,3.0
2225,24.0,M,91815.09,0.0,1.0
2226,18.0,M,23127.72,1.0,2.0
2227,73.0,M,77015.67,1.0,1.0
2228,56.0,M,0.0,1.0,1.0
2229,36.0,M,19068.65,0.0,0.0
2230,42.0,M,25495.86,1.0,1.0
2231,63.0,F,80395.17,1.0,4.0
2232,35.0,M,43557.41,0.0,1.0
2233,64.0,F,73750.17,0.0,2.0
2234,20.0,M,54680.25,0.0,3.0
2235,67.0,M,83655.61,0.0,2.0
2236,50.0,N,94174.03,0.0,4.0
2237,0.0,M,90240.98,0.0,3.0
2238,0.0,N,78849.86,0.0,0.0
2239,0.0,M,0.0,0.0,5.0
2240,28.0,M,55430.19,0.0,5.0
2241,48.0,F,72032.32,1.0,2.0
2242,22.0,M,83263.91,1.0,3.0
2243,35.0,F,41694.98,0.0,2.0
2244,54.0,M,81903.43,1.0,3.0
2245,0.0,M,18613.18,0.0,3.0
2246,35.0,F,13519.82,1.0,1.0
2247,76.0,F,13569.35,1.0,4.0
2248,31.0,M,87909.82,0.0,5.0
2249,76.0,M,69221.39,0.0,5.0
2250,38.0,F,25489.14,0.0,4.0
2251,71.0,N,9921.44,0.0,5.0
2252,70.0,M,41022.47,1.0,4.0
2253,23.0,M,74148.11,1.0,1.0
2254,25.0,F,0.0,0.0,1.0
2255,26.0,F,52163.36,1.0,0.0
2256,0.0,F,44006.4,0.0,3.0
2257,26.0,F,64715.56,0.0,4.0
2258,32.0,M,8985.77,0.0,5.0
2259,38.0,N,93929.8,1.0,1.0
2260,26.0,M,19487.93,1.0,4.0
2261,31.0,F,89165.06,1.0,4.0
2262,56.0,M,0.0,0.0,2.0
2263,0.0,M,70310.93,1.0,0.0
2264,49.0,M,67031.62,0.0,2.0
2265,20.0,M,24308.09,1.0,3.0
2266,41.0,F,0.0,0.0,1.0
2267,76.0,F,48284.81,1.0,1.0
2268,59.0,F,68567.35,1.0,3.0
2269,44.0,M,8242.21,0.0,4.0
2270,75.0,M,70208.74,1.0,3.0
2271,0.0,F,80491.8,0.0,4.0
2272,48.0,M,92437.75,1.0,3.0
2273,67.0,M,91638.72,0.0,4.0
2274,62.0,M,54710.09,0.0,5.0
2275,70.0,M,16882.68,0.0,0.0
2276,64.0,F,11950.4,1.0,4.0
2277,70.0,F,58484.7,0.0,0.0
2278,67.0,F,72092.81,1.0,3.0
2279,67.0,F,1497.32,0.0,2.0
2280,75.0,F,12112.86,0.0,0.0
2281,38.0,F,13965.08,0.0,2.0
2282,71.0,F,87217.18,0.0,2.0
2283,63.0,N,12923.11,1.0,2.0
2284,45.0,M,95363.45,1.0,4.0
2285,48.0,F,82407.89,0.0,3.0
2286,51.0,M,13782.3,1.0,3.0
2287,77.0,M,0.0,0.0,2.0
2288,35.0,F,0.0,1.0,2.0
2289,56.0,M,47334.53,0.0,0.0
2290,32.0,M,81576.75,0.0,5.0
2291,70.0,F,67051.11,1.0,0.0
2292,39.0,M,70248.11,0.0,0.0
2293,40.0,F,79677.86,0.0,0.0
2294,44.0,M,45051.71,1.0,4.0
2295,61.0,F,53108.22,0.0,2.0
2296,0.0,N,67763.45,0.0,2.0
2297,69.0,N,56966.53,1.0,4.0
2298,0.0,F,1591.18,0.0,4.0
2299,20.0,F,54054.36,0.0,4.0
2300,78.0,F,44596.19,0.0,4.0
2301,18.0,F,68426.94,0.0,3.0
2302,74.0,F,78714.5,1.0,5.0
2303,21.0,F,46742.56,0.0,2.0
2304,29.0,F,82444.57,0.0,4.0
2305,65.0,M,40046.77,0.0,1.0
2306,0.0,M,87408.49,1.0,3.0
2307,37.0,F,48934.84,0.0,4.0
2308,61.0,M,0.0,1.0,5.0
2309,62.0,F,31542.63,1.0,0.0
2310,33.0,M,86141.77,1.0,4.0
2311,33.0,M,0.0,1.0,2.0
2312,46.0,M,0.0,1.0,3.0
2313,35.0,M,0.0,0.0,1.0
2314,0.0,F,23873.64,0.0,3.0
2315,28.0,F,96135.85,1.0,5.0
2316,21.0,M,22411.39,0.0,0.0
2317,48.0,M,70833.86,0.0,1.0
2318,66.0,F,83103.95,1.0,5.0
2319,61.0,M,74563.05,1.0,5.0
2320,53.0,M,0.0,0.0,5.0
2321,56.0,M,39361.44,1.0,3.0
2322,67.0,M,82245.84,0.0,3.0
2323,0.0,N,20830.64,1.0,3.0
2324,28.0,F,26476.98,1.0,2.0
2325,64.0,F,70518.75,0.0,2.0
2326,21.0,M,16624.3,1.0,1.0
2327,50.0,N,2627.68,1.0,2.0
2328,39.0,M,2185.31,1.0,1.0
2329,0.0,F,0.0,1.0,4.0
2330,27.0,F,10983.65,0.0,2.0
2331,59.0,F,0.0,0.0,4.0
2332,0.0,F,1100.75,1.0,4.0
2333,60.0,M,0.0,0.0,4.0
2334,50.0,M,65155.53,0.0,5.0
2335,0.0,M,57476.96,0.0,1.0
2336,46.0,M,62425.06,0.0,1.0
2337,0.0,F,11646.45,0.0,1.0
2338,43.0,M,67208.37,0.0,5.0
2339,0.0,M,42479.14,0.0,2.0
2340,21.0,F,0.0,0.0,2.0
2341,74.0,M,25277.53,1.0,4.0
2342,29.0,M,6746.82,1.0,4.0
2343,40.0,F,17489.82,0.0,5.0
2344,18.0,M,75145.07,0.0,0.0
2345,63.0,N,88070.84,0.0,4.0
2346,52.0,F,52397.38,0.0,3.0
2347,42.0,F,86298.05,0.0,5.0
2348,40.0,M,90183.57,1.0,2.0
2349,49.0,F,71452.52,1.0,5.0
2350,79.0,M,41433.56,1.0,1.0
2351,64.0,F,97959.22,0.0,3.0
2352,52.0,F,73181.66,1.0,5.0
2353,74.0,M,44375.16,0.0,1.0
2354,0.0,M,27243.81,0.0,2.0
2355,51.0,M,0.0,1.0,2.0
2356,66.0,M,0.0,0.0,1.0
2357,69.0,F,11768.89,1.0,3.0
2358,45.0,F,70721.58,0.0,5.0
2359,23.0,M,63029.88,1.0,2.0
2360,71.0,M,24320.85,0.0,4.0
2361,23.0,F,15662.12,0.0,3.0
2362,42.0,F,14487.64,0.0,5.0
2363,0.0,F,12849.32,1.0,2.0
2364,48.0,F,22339.64,0.0,1.0
2365,76.0,F,15306.17,1.0,1.0
2366,66.0,N,22047.38,0.0,5.0
2367,70.0,M,91788.85,1.0,1.0
2368,0.0,M,57545.63,0.0,4.0
2369,28.0,F,0.0,1.0,1.0
2370,0.0,F,65485.66,0.0,5.0
2371,61.0,N,18711.96,0.0,4.0
2372,38.0,M,66068.84,1.0,1.0
2373,0.0,F,0.0,0.0,4.0
2374,0.0,M,0.0,1.0,2.0
2375,0.0,M,19802.96,0.0,2.0
2376,55.0,M,79329.11,0.0,4.0
2377,65.0,N,79283.16,1.0,5.0
2378,29.0,F,98433.01,0.0,1.0
2379,64.0,F,38873.58,0.0,3.0
2380,58.0,M,90742.25,0.0,5.0
2381,30.0,F,9263.69,1.0,2.0
2382,73.0,F,96601.29,0.0,4.0
2383,78.0,F,59485.31,0.0,1.0
2384,69.0,M,1103.68,0.0,2.0
2385,18.0,M,68580.67,1.0,0.0
2386,63.0,F,67249.68,1.0,4.0
2387,19.0,M,1906.07,0.0,5.0
2388,41.0,F,29348.44,0.0,4.0
2389,77.0,M,52191.0,0.0,2.0
2390,38.0,F,0.0,0.0,3.0
2391,73.0,F,8603.58,0.0,2.0
2392,64.0,M,21470.83,0.0,5.0
2393,35.0,M,38935.59,1.0,1.0
2394,0.0,M,90483.74,1.0,2.0
2395,74.0,M,93529.28,0.0,3.0
2396,25.0,F,75270.17,1.0,1.0
2397,76.0,F,51302.84,0.0,0.0
2398,24.0,M,7055.71,0.0,3.0
2399,65.0,F,3520.18,1.0,2.0
2400,0.0,F,94567.81,1.0,1.0
2401,62.0,M,88200.35,1.0,4.0
2402,65.0,F,20707.72,0.0,1.0
2403,47.0,M,81794.67,1.0,5.0
2404,41.0,F,43836.22,0.0,2.0
2405,22.0,M,0.0,1.0,1.0
2406,56.0,F,49454.69,0.0,5.0
2407,0.0,F,48572.89,1.0,2.0
2408,40.0,M,4648.64,1.0,3.0
2409,67.0,M,28533.87,0.0,4.0
2410,48.0,N,19553.09,1.0,1.0
2411,0.0,F,33671.56,1.0,4.0
2412,35.0,M,52835.78,0.0,5.0
2413,47.0,M,79739.99,0.0,4.0
2414,34.0,M,84377.6,0.0,0.0
2415,0.0,M,75565.97,0.0,1.0
2416,44.0,M,94785.48,1.0,0.0
2417,24.0,F,0.0,1.0,3.0
2418,23.0,F,27179.27,1.0,5.0
2419,51.0,M,98566.62,1.0,4.0
2420,43.0,M,6876.17,1.0,1.0
2421,32.0,M,72495.92,1.0,2.0
2422,37.0,M,10380.8,1.0,1.0
2423,53.0,F,79465.65,1.0,3.0
2424,67.0,M,29106.81,1.0,5.0
2425,37.0,M,53122.26,1.0,1.0
2426,50.0,F,22472.98,0.0,4.0
2427,39.0,M,58514.28,1.0,5.0
2428,73.0,F,25833.34,0.0,3.0
2429,65.0,M,63554.53,1.0,0.0
2430,55.0,F,76424.53,1.0,1.0
2431,23.0,F,10881.75,1.0,0.0
2432,70.0,F,54794.12,0.0,5.0
2433,74.0,M,42621.13,1.0,5.0
2434,0.0,F,7826.44,0.0,2.0
2435,35.0,M,0.0,1.0,2.0
2436,45.0,M,7355.37,1.0,4.0
2437,34.0,F,0.0,1.0,0.0
2438,44.0,N,53328.12,1.0,2.0
2439,0.0,M,52777.89,1.0,1.0
2440,63.0,N,41309.32,1.0,0.0
2441,44.0,F,21542.95,1.0,2.0
2442,18.0,F,92590.54,1.0,4.0
2443,0.0,F,32308.5,0.0,4.0
2444,51.0,F,27539.62,0.0,3.0
2445,77.0,M,98320.54,1.0,0.0
2446,64.0,F,88596.41,0.0,1.0
2447,27.0,M,85810.48,1.0,4.0
2448,76.0,F,46902.8,1.0,5.0
2449,42.0,F,62874.53,0.0,1.0
2450,0.0,M,0.0,0.0,3.0
2451,0.0,M,0.0,0.0,1.0
2452,61.0,F,27983.36,0.0,2.0
2453,61.0,N,34779.72,1.0,2.0
2454,22.0,M,64535.16,1.0,0.0
2455,77.0,F,15696.61,1.0,3.0
2456,49.0,M,72810.97,1.0,4.0
2457,0.0,N,94964.42,0.0,2.0
2458,0.0,N,11192.26,1.0,0.0
2459,35.0,F,17442.54,0.0,5.0
2460,19.0,N,57722.63,0.0,1.0
2461,70.0,M,81794.99,1.0,5.0
2462,42.0,M,23483.45,0.0,1.0
2463,47.0,F,75230.42,1.0,3.0
2464,33.0,M,60235.86,1.0,3.0
2465,74.0,F,21099.34,0.0,2.0
2466,40.0,F,84461.59,1.0,5.0
2467,68.0,F,40803.41,0.0,4.0
2468,74.0,M,49545.88,1.0,2.0
2469,33.0,M,30273.36,1.0,2.0
2470,70.0,M,79969.25,0.0,3.0
2471,55.0,M,12423.57,1.0,5.0
2472,55.0,M,65892.68,1.0,1.0
2473,0.0,F,9738.67,1.0,0.0
2474,50.0,M,54602.89,1.0,4.0
2475,75.0,M,85575.01,0.0,5.0
2476,0.0,F,29039.77,0.0,0.0
2477,73.0,N,48829.72,0.0,5.0
2478,38.0,M,42271.81,0.0,5.0
2479,22.0,F,15999.21,0.0,2.0
2480,0.0,N,59991.5,1.0,1.0
2481,79.0,F,38009.59,1.0,4.0
2482,54.0,N,94142.97,0.0,1.0
2483,59.0,N,11916.15,1.0,4.0
2484,19.0,F,90828.19,1.0,1.0
2485,28.0,F,97244.79,0.0,4.0
2486,64.0,F,0.0,0.0,2.0
2487,62.0,M,35676.89,0.0,0.0
2488,77.0,F,48451.37,1.0,2.0
2489,38.0,F,91972.15,0.0,5.0
2490,74.0,N,75689.85,1.0,0.0
2491,32.0,M,31251.49,0.0,1.0
2492,65.0,M,27644.07,1.0,2.0
2493,29.0,F,90611.86,1.0,5.0
2494,65.0,M,65110.52,0.0,3.0
2495,30.0,M,88571.6,0.0,2.0
2496,0.0,F,16710.35,0.0,3.0
2497,52.0,F,4894.02,1.0,2.0
2498,60.0,F,61139.96,1.0,4.0
2499,61.0,F,26169.77,1.0,4.0
2500,18.0,N,0.0,0.0,1.0
2501,71.0,M,5652.86,0.0,1.0
2502,65.0,M,90244.26,0.0,4.0
2503,78.0,M,29990.66,1.0,2.0
2504,78.0,M,0.0,0.0,1.0
2505,61.0,F,56541.56,1.0,2.0
2506,63.0,F,36015.24,0.0,2.0
2507,64.0,M,93831.84,0.0,4.0
2508,60.0,N,78626.63,1.0,5.0
2509,70.0,F,67965.17,0.0,5.0
2510,64.0,F,56466.99,0.0,1.0
2511,22.0,M,75023.63,0.0,4.0
2512,56.0,M,89270.42,0.0,1.0
2513,0.0,N,29710.11,0.0,3.0
2514,71.0,F,42877.24,0.0,0.0
2515,45.0,M,53666.6,0.0,2.0
2516,36.0,M,29634.0,1.0,4.0
2517,56.0,F,60175.84,0.0,0.0
2518,20.0,N,0.0,1.0,4.0
2519,68.0,M,64079.77,1.0,3.0
2520,18.0,F,43913.65,0.0,1.0
2521,53.0,M,59965.69,0.0,3.0
2522,52.0,N,68478.2,1.0,2.0
2523,25.0,F,96175.86,0.0,5.0
2524,19.0,N,23386.78,1.0,4.0
2525,32.0,M,28658.75,0.0,3.0
2526,35.0,M,53466.34,0.0,4.0
2527,52.0,F,55299.42,1.0,5.0
2528,0.0,M,81784.05,0.0,1.0
2529,69.0,M,23102.89,0.0,4.0
2530,78.0,M,54869.07,1.0,3.0
2531,52.0,F,44894.14,0.0,2.0
2532,46.0,F,0.0,0.0,1.0
2533,0.0,F,25032.01,0.0,5.0
2534,51.0,N,59886.89,0.0,5.0
2535,51.0,N,22721.58,0.0,2.0
2536,62.0,M,0.0,0.0,4.0
2537,75.0,M,0.0,1.0,5.0
2538,39.0,M,82511.23,0.0,2.0
2539,73.0,F,27917.01,0.0,4.0
2540,68.0,N,57593.88,1.0,5.0
2541,19.0,F,27249.44,0.0,2.0
2542,40.0,M,0.0,1.0,2.0
2543,62.0,M,17982.81,0.0,0.0
2544,76.0,F,0.0,0.0,1.0
2545,44.0,M,61454.42,0.0,3.0
2546,53.0,F,55666.49,1.0,5.0
2547,56.0,F,42187.99,0.0,0.0
2548,36.0,F,89767.95,0.0,2.0
2549,0.0,M,98461.87,0.0,4.0
2550,53.0,M,3989.61,1.0,4.0
2551,35.0,F,0.0,0.0,1.0
2552,21.0,F,35573.84,0.0,1.0
2553,73.0,F,26172.61,0.0,4.0
2554,52.0,M,49980.02,0.0,1.0
2555,18.0,M,67863.16,1.0,2.0
2556,62.0,M,23944.73,0.0,2.0
2557,53.0,M,20834.48,0.0,4.0
2558,46.0,M,0.0,0.0,1.0
2559,49.0,F,59495.04,1.0,3.0
2560,26.0,F,8338.17,1.0,2.0
2561,24.0,F,52300.17,1.0,1.0
2562,38.0,M,79289.47,0.0,1.0
2563,63.0,M,24763.05,1.0,2.0
2564,53.0,M,28555.84,0.0,3.0
2565,68.0,F,96892.03,1.0,4.0
2566,21.0,N,57502.76,0.0,4.0
2567,64.0,N,93715.52,0.0,4.0
2568,30.0,M,50217.12,0.0,1.0
2569,72.0,F,0.0,0.0,3.0
2570,21.0,F,11627.43,1.0,2.0
2571,48.0,F,86910.58,0.0,5.0
2572,38.0,F,0.0,1.0,2.0
2573,35.0,M,49600.17,0.0,5.0
2574,45.0,M,0.0,1.0,5.0
2575,49.0,M,36512.12,1.0,4.0
2576,61.0,F,0.0,1.0,4.0
2577,74.0,F,8550.74,0.0,5.0
2578,65.0,M,82295.19,1.0,1.0
2579,66.0,M,5570.42,1.0,3.0
2580,19.0,M,60690.54,1.0,1.0
2581,29.0,N,95015.24,1.0,4.0
2582,39.0,F,7689.23,0.0,2.0
2583,41.0,M,26135.11,0.0,1.0
2584,52.0,F,0.0,1.0,5.0
2585,78.0,M,27917.44,1.0,1.0
2586,21.0,F,71624.63,0.0,5.0
2587,0.0,M,57874.11,0.0,3.0
2588,30.0,F,53405.29,0.0,3.0
2589,37.0,M,76450.49,0.0,4.0
2590,40.0,F,41521.66,0.0,4.0
2591,18.0,M,48189.46,1.0,4.0
2592,77.0,M,18489.09,1.0,3.0
